GCF_001251575.1,WP_052938720.1,electron transport complex subunit RsxC,5469,7787,-
GCF_001251575.1,WP_000991809.1,electron transport complex subunit RsxB,7780,8358,-
GCF_001251575.1,WP_000133192.1,electron transport complex subunit A,8358,8939,-
GCF_001253295.1,WP_001005002.1,electron transport complex subunit E,128678,129370,-
GCF_001253295.1,WP_000954368.1,electron transport complex subunit G,129372,130001,-
GCF_001253295.1,WP_000863730.1,electron transport complex subunit D,130013,131059,-
GCF_001253295.1,WP_001910953.1,electron transport complex subunit RsxC,131059,133464,-
GCF_001253295.1,WP_053032935.1,electron transport complex subunit RsxB,133392,133883,-
GCF_001253295.1,WP_000141550.1,electron transport complex subunit A,134001,134582,-
GCF_001253575.1,WP_001293888.1,electron transport complex subunit E,107394,108086,-
GCF_001253575.1,WP_000954366.1,electron transport complex subunit G,108088,108717,-
GCF_001253575.1,WP_000863737.1,electron transport complex subunit D,108729,109775,-
GCF_001253575.1,WP_080368740.1,electron transport complex subunit RsxC,109775,112057,-
GCF_001253575.1,WP_000104488.1,electron transport complex subunit B,111985,112572,-
GCF_001253575.1,WP_000141550.1,electron transport complex subunit A,112572,113153,-
GCF_001253695.1,WP_000141550.1,electron transport complex subunit A,343021,343602,+
GCF_001253695.1,WP_000104488.1,electron transport complex subunit B,343602,344189,+
GCF_001253695.1,WP_080370826.1,electron transport complex subunit RsxC,344117,346642,+
GCF_001253695.1,WP_000863730.1,electron transport complex subunit D,346642,347688,+
GCF_001253695.1,WP_000954368.1,electron transport complex subunit G,347700,348329,+
GCF_001253695.1,WP_001005002.1,electron transport complex subunit E,348331,349023,+
GCF_001253795.1,WP_001289657.1,electron transporter RsxE,3069,3764,-
GCF_001253795.1,WP_000920806.1,electron transport complex subunit G,3768,4388,-
GCF_001253795.1,WP_000231955.1,electron transport complex subunit D,4392,5450,-
GCF_001253795.1,WP_000915755.1,electron transporter RsxC,5451,7673,-
GCF_001253795.1,WP_000991809.1,electron transport complex subunit RsxB,7666,8244,-
GCF_001253795.1,WP_000133192.1,electron transport complex subunit A,8244,8825,-
GCF_001254095.1,WP_080371365.1,electron transport complex subunit RsxC,1,2057,-
GCF_001254095.1,WP_000104488.1,electron transport complex subunit B,1985,2572,-
GCF_001254095.1,WP_000141550.1,electron transport complex subunit A,2572,3153,-
GCF_001254095.1,WP_000863737.1,electron transport complex subunit D,129,1175,+
GCF_001254095.1,WP_000954364.1,electron transport complex subunit G,1187,1816,+
GCF_001254095.1,WP_001293888.1,electron transport complex subunit E,1818,2510,+
GCF_001254535.1,WP_001293888.1,electron transport complex subunit E,107475,108167,-
GCF_001254535.1,WP_000954366.1,electron transport complex subunit G,108169,108798,-
GCF_001254535.1,WP_000863737.1,electron transport complex subunit D,108810,109856,-
GCF_001254535.1,WP_012706000.1,electron transport complex subunit RsxC,109856,112258,-
GCF_001254535.1,WP_000104488.1,electron transport complex subunit B,112186,112773,-
GCF_001254535.1,WP_000141550.1,electron transport complex subunit A,112773,113354,-
GCF_001254955.1,WP_053020947.1,electron transport complex subunit RsxE,9797,10366,-
GCF_001254955.1,WP_000954368.1,electron transport complex subunit G,10368,10997,-
GCF_001254955.1,WP_000863730.1,electron transport complex subunit D,11009,12055,-
GCF_001254955.1,WP_053020948.1,electron transport complex subunit RsxC,12055,14019,-
GCF_001254955.1,WP_000104488.1,electron transport complex subunit B,14028,14615,-
GCF_001254955.1,WP_000141550.1,electron transport complex subunit A,14615,15196,-
GCF_001255915.1,WP_000141550.1,electron transport complex subunit A,347502,348083,+
GCF_001255915.1,WP_000104488.1,electron transport complex subunit B,348083,348670,+
GCF_001255915.1,WP_080369487.1,electron transport complex subunit RsxC,348598,350763,+
GCF_001255915.1,WP_000863730.1,electron transport complex subunit D,350763,351809,+
GCF_001255915.1,WP_000954368.1,electron transport complex subunit G,351821,352450,+
GCF_001255915.1,WP_001005002.1,electron transport complex subunit E,352452,353144,+
GCF_001255955.1,WP_000133192.1,electron transport complex subunit A,7854,8435,+
GCF_001255955.1,WP_000991809.1,electron transport complex subunit RsxB,8435,9013,+
GCF_001255955.1,WP_052962113.1,electron transporter RnfC,9006,11228,+
GCF_001255955.1,WP_000231955.1,electron transport complex subunit D,11229,12287,+
GCF_001255955.1,WP_000920806.1,electron transport complex subunit G,12291,12911,+
GCF_001255955.1,WP_001289657.1,electron transporter RsxE,12915,13610,+
GCF_001257755.1,WP_001289657.1,electron transporter RsxE,3086,3781,-
GCF_001257755.1,WP_000920806.1,electron transport complex subunit G,3785,4405,-
GCF_001257755.1,WP_000231955.1,electron transport complex subunit D,4409,5467,-
GCF_001257755.1,WP_052991249.1,electron transport complex subunit RsxC,5468,7402,-
GCF_001257755.1,WP_000991809.1,electron transport complex subunit RsxB,7395,7973,-
GCF_001257755.1,WP_000133192.1,electron transport complex subunit A,7973,8554,-
GCF_001257835.1,WP_000141550.1,electron transport complex subunit A,562579,563160,+
GCF_001257835.1,WP_000104488.1,electron transport complex subunit B,563160,563747,+
GCF_001257835.1,WP_080007694.1,electron transport complex subunit RsxC,563675,565960,+
GCF_001257835.1,WP_053035464.1,electron transport complex subunit RsxD,565960,567006,+
GCF_001257835.1,WP_000954368.1,electron transport complex subunit G,567018,567647,+
GCF_001257835.1,WP_001005002.1,electron transport complex subunit E,567649,568341,+
GCF_001259495.1,WP_001293888.1,electron transport complex subunit E,107361,108053,-
GCF_001259495.1,WP_000954366.1,electron transport complex subunit G,108055,108684,-
GCF_001259495.1,WP_000863737.1,electron transport complex subunit D,108696,109742,-
GCF_001259495.1,WP_080370626.1,electron transport complex subunit RsxC,109742,111904,-
GCF_001259495.1,WP_000104488.1,electron transport complex subunit B,111832,112419,-
GCF_001259495.1,WP_000141550.1,electron transport complex subunit A,112419,113000,-
GCF_001259735.1,WP_000133192.1,electron transport complex subunit A,7854,8435,+
GCF_001259735.1,WP_000991809.1,electron transport complex subunit RsxB,8435,9013,+
GCF_001259735.1,WP_052983859.1,electron transporter RnfC,9006,11228,+
GCF_001259735.1,WP_000231955.1,electron transport complex subunit D,11229,12287,+
GCF_001259735.1,WP_000920806.1,electron transport complex subunit G,12291,12911,+
GCF_001259735.1,WP_001289657.1,electron transporter RsxE,12915,13610,+
GCF_001259995.1,WP_080371613.1,electron transport complex subunit RsxC,1,2057,-
GCF_001259995.1,WP_000104488.1,electron transport complex subunit B,1985,2572,-
GCF_001259995.1,WP_000141550.1,electron transport complex subunit A,2572,3153,-
GCF_001259995.1,WP_001293888.1,electron transport complex subunit E,107472,108164,-
GCF_001259995.1,WP_000954368.1,electron transport complex subunit G,108166,108795,-
GCF_001259995.1,WP_053037451.1,electron transport complex subunit D,108807,109853,-
GCF_001260455.1,WP_001289657.1,electron transporter RsxE,3050,3745,-
GCF_001260455.1,WP_000920806.1,electron transport complex subunit G,3749,4369,-
GCF_001260455.1,WP_000231955.1,electron transport complex subunit D,4373,5431,-
GCF_001260455.1,WP_052978621.1,electron transport complex subunit RsxC,5432,7654,-
GCF_001260455.1,WP_000991809.1,electron transport complex subunit RsxB,7647,8225,-
GCF_001260455.1,WP_000133192.1,electron transport complex subunit A,8225,8806,-
GCF_001260535.1,WP_000133192.1,electron transport complex subunit A,7763,8344,+
GCF_001260535.1,WP_052940118.1,electron transport complex subunit RsxB,8344,8922,+
GCF_001260535.1,WP_052962113.1,electron transporter RnfC,8915,11137,+
GCF_001260535.1,WP_000231955.1,electron transport complex subunit D,11138,12196,+
GCF_001260535.1,WP_000920806.1,electron transport complex subunit G,12200,12820,+
GCF_001260535.1,WP_001289657.1,electron transporter RsxE,12824,13519,+
GCF_001261195.1,WP_001289657.1,electron transporter RsxE,2891,3586,-
GCF_001261195.1,WP_000920806.1,electron transport complex subunit G,3590,4210,-
GCF_001261195.1,WP_000231955.1,electron transport complex subunit D,4214,5272,-
GCF_001261195.1,WP_052970341.1,electron transport complex subunit RsxC,5273,7207,-
GCF_001261195.1,WP_000991809.1,electron transport complex subunit RsxB,7200,7778,-
GCF_001261195.1,WP_000133192.1,electron transport complex subunit A,7778,8359,-
GCF_001261335.1,WP_000141550.1,electron transport complex subunit A,110604,111185,+
GCF_001261335.1,WP_000104488.1,electron transport complex subunit B,111185,111772,+
GCF_001261335.1,WP_082245399.1,electron transport complex subunit RsxC,111700,113601,+
GCF_001261335.1,WP_000863730.1,electron transport complex subunit D,91,1137,+
GCF_001261335.1,WP_000954368.1,electron transport complex subunit G,1149,1778,+
GCF_001261335.1,WP_001005002.1,electron transport complex subunit E,1780,2472,+
GCF_001262035.1,WP_005700848.1,electron transport complex subunit RsxA,2048881,2049462,+
GCF_001262035.1,WP_050693894.1,electron transport complex subunit RsxB,2049462,2050055,+
GCF_001262035.1,WP_050693895.1,electron transport complex subunit RsxC,2050056,2052389,+
GCF_001262035.1,WP_050693896.1,electron transport complex subunit RsxD,2052400,2053479,+
GCF_001262035.1,WP_050693897.1,electron transport complex subunit RsxG,2053490,2054101,+
GCF_001262035.1,WP_050693898.1,electron transport complex subunit RsxE,2054101,2054817,+
GCF_001263335.1,WP_012030884.1,electron transport complex subunit RsxE,20775,21416,-
GCF_001263335.1,WP_050707776.1,FMN-binding domain-containing protein,21406,21954,-
GCF_001263335.1,WP_041729855.1,hypothetical protein,21994,22884,-
GCF_001263335.1,WP_012030887.1,electron transport complex subunit RsxC,22944,24551,-
GCF_001263335.1,WP_012030888.1,electron transport complex subunit RsxB,61,630,-
GCF_001263335.1,WP_012030889.1,electron transport complex subunit RsxA,627,1259,-
GCF_001263355.1,WP_050739901.1,electron transport complex subunit RsxC,72317,73648,+
GCF_001263355.1,WP_050739902.1,NADH:ubiquinone oxidoreductase,73660,74613,+
GCF_001263355.1,WP_050739903.1,electron transporter,74613,75230,+
GCF_001263355.1,WP_050739904.1,electron transport complex subunit RsxE,75246,75839,+
GCF_001263355.1,WP_050739905.1,electron transport complex subunit RsxA,75852,76430,+
GCF_001263355.1,WP_050739906.1,electron transporter RnfB,76443,77444,+
GCF_001263795.1,WP_052219735.1,ferredoxin,122891,123724,-
GCF_001263795.1,WP_052219736.1,electron transporter RnfA,123738,124313,-
GCF_001263795.1,WP_052219737.1,electron transporter RsxE,124341,124943,-
GCF_001263795.1,WP_052219738.1,electron transporter RnfG,124943,125566,-
GCF_001263795.1,WP_052219739.1,NADH:ubiquinone oxidoreductase,125567,126511,-
GCF_001263795.1,WP_052219740.1,electron transport complex subunit RsxC,126529,127848,-
GCF_001264575.1,WP_019278428.1,electron transport complex subunit RsxC,63372,64691,+
GCF_001264575.1,WP_013724972.1,NADH:ubiquinone oxidoreductase,64709,65662,+
GCF_001264575.1,WP_013724973.1,FMN-binding protein,65662,66285,+
GCF_001264575.1,WP_013724974.1,electron transport complex subunit RsxE,66285,66884,+
GCF_001264575.1,WP_013724975.1,electron transport complex subunit RsxA,66921,67496,+
GCF_001264575.1,WP_052868952.1,4Fe-4S dicluster domain-containing protein,67510,68376,+
GCF_001264605.1,WP_013724976.1,4Fe-4S dicluster domain-containing protein,10636,11502,-
GCF_001264605.1,WP_013724975.1,electron transport complex subunit RsxA,11516,12091,-
GCF_001264605.1,WP_013724974.1,electron transport complex subunit RsxE,12128,12727,-
GCF_001264605.1,WP_013724973.1,FMN-binding protein,12727,13350,-
GCF_001264605.1,WP_013724972.1,NADH:ubiquinone oxidoreductase,13350,14303,-
GCF_001264605.1,WP_047930379.1,electron transport complex subunit RsxC,14321,15640,-
GCF_001265465.1,WP_001289652.1,electron transporter RsxE,219587,220282,-
GCF_001265465.1,WP_000920802.1,electron transport complex subunit G,220286,220906,-
GCF_001265465.1,WP_000231922.1,electron transport complex subunit D,220910,221968,-
GCF_001265465.1,WP_052931262.1,electron transport complex subunit RsxC,221969,224191,-
GCF_001265465.1,WP_052913924.1,electron transport complex subunit RsxB,224184,224762,-
GCF_001265465.1,WP_000133193.1,electron transport complex subunit A,224762,225343,-
GCF_001265515.1,WP_024242563.1,electron transport complex subunit RsxE,3171,3866,-
GCF_001265515.1,WP_052923858.1,electron transport complex subunit RsxG,3870,4490,-
GCF_001265515.1,WP_000231943.1,electron transport complex subunit RsxD,4494,5552,-
GCF_001265515.1,WP_024215116.1,electron transport complex subunit RsxC,5553,7778,-
GCF_001265515.1,WP_000991809.1,electron transport complex subunit RsxB,7771,8349,-
GCF_001265515.1,WP_000133193.1,electron transport complex subunit A,8349,8930,-
GCF_001265575.1,WP_024242565.1,electron transport complex subunit RsxA,57058,57639,+
GCF_001265575.1,WP_000991802.1,electron transport complex subunit RsxB,57639,58217,+
GCF_001265575.1,WP_024242564.1,electron transport complex subunit RsxC,58210,60435,+
GCF_001265575.1,WP_000231943.1,electron transport complex subunit RsxD,60436,61494,+
GCF_001265575.1,WP_000920782.1,electron transport complex subunit RsxG,61498,62118,+
GCF_001265575.1,WP_024242563.1,electron transport complex subunit RsxE,62122,62817,+
GCF_001265755.1,WP_000133193.1,electron transport complex subunit A,271005,271586,+
GCF_001265755.1,WP_000991809.1,electron transport complex subunit RsxB,271586,272164,+
GCF_001265755.1,WP_052893439.1,electron transport complex subunit RsxC,272157,274382,+
GCF_001265755.1,WP_024248185.1,electron transport complex subunit D,274383,275441,+
GCF_001265755.1,WP_001357314.1,electron transport complex subunit RsxG,275445,276065,+
GCF_001265755.1,WP_001289646.1,electron transporter RsxE,276069,276764,+
GCF_001266175.1,WP_024242563.1,electron transport complex subunit RsxE,190406,191101,-
GCF_001266175.1,WP_000920782.1,electron transport complex subunit RsxG,191105,191725,-
GCF_001266175.1,WP_000231945.1,electron transport complex subunit D,191729,192787,-
GCF_001266175.1,WP_000915717.1,electron transport complex subunit RsxC,192788,195109,-
GCF_001266175.1,WP_000991809.1,electron transport complex subunit RsxB,195102,195680,-
GCF_001266175.1,WP_000133193.1,electron transport complex subunit A,195680,196261,-
GCF_001266255.1,WP_000133193.1,electron transport complex subunit A,12650,13231,+
GCF_001266255.1,WP_000991809.1,electron transport complex subunit RsxB,13231,13809,+
GCF_001266255.1,WP_052897652.1,electron transport complex subunit RsxC,13802,16024,+
GCF_001266255.1,WP_000231945.1,electron transport complex subunit D,16025,17083,+
GCF_001266255.1,WP_000920791.1,electron transport complex subunit RsxG,17087,17707,+
GCF_001266255.1,WP_052897655.1,electron transport complex subunit RsxE,17711,18406,+
GCF_001266335.1,WP_001289646.1,electron transporter RsxE,115182,115877,-
GCF_001266335.1,WP_000920791.1,electron transport complex subunit RsxG,115881,116501,-
GCF_001266335.1,WP_052935925.1,electron transport complex subunit RsxD,116505,117563,-
GCF_001266335.1,WP_000915831.1,electron transporter RsxC,117564,119789,-
GCF_001266335.1,WP_000991802.1,electron transport complex subunit RsxB,119782,120360,-
GCF_001266335.1,WP_000133193.1,electron transport complex subunit A,120360,120941,-
GCF_001266385.1,WP_000133193.1,electron transport complex subunit A,7792,8373,+
GCF_001266385.1,WP_000991809.1,electron transport complex subunit RsxB,8373,8951,+
GCF_001266385.1,WP_032329034.1,electron transport complex subunit RsxC,8944,11265,+
GCF_001266385.1,WP_000231943.1,electron transport complex subunit RsxD,11266,12324,+
GCF_001266385.1,WP_000920782.1,electron transport complex subunit RsxG,12328,12948,+
GCF_001266385.1,WP_001289646.1,electron transporter RsxE,12952,13647,+
GCF_001266955.1,WP_039259743.1,4Fe-4S dicluster domain-containing protein,19675,20541,-
GCF_001266955.1,WP_039258295.1,electron transporter RnfA,20557,21132,-
GCF_001266955.1,WP_039258296.1,electron transport complex subunit RsxE,21155,21781,-
GCF_001266955.1,WP_053289689.1,FMN-binding protein,21781,22392,-
GCF_001266955.1,WP_039259741.1,NADH:ubiquinone oxidoreductase,22393,23346,-
GCF_001266955.1,WP_053289690.1,electron transport complex subunit RsxC,23364,24683,-
GCF_001267035.1,WP_019278428.1,electron transport complex subunit RsxC,23513,24832,+
GCF_001267035.1,WP_013724972.1,NADH:ubiquinone oxidoreductase,24850,25803,+
GCF_001267035.1,WP_013724973.1,FMN-binding protein,25803,26426,+
GCF_001267035.1,WP_013724974.1,electron transport complex subunit RsxE,26426,27025,+
GCF_001267035.1,WP_013724975.1,electron transport complex subunit RsxA,27062,27637,+
GCF_001267035.1,WP_013724976.1,4Fe-4S dicluster domain-containing protein,27651,28517,+
GCF_001267595.1,WP_005480817.1,electron transport complex subunit E,140146,140838,-
GCF_001267595.1,WP_005494487.1,electron transport complex subunit G,140835,141470,-
GCF_001267595.1,WP_005480820.1,electron transport complex subunit D,141478,142524,-
GCF_001267595.1,WP_053306355.1,electron transport complex subunit RsxC,142524,145019,-
GCF_001267595.1,WP_005480813.1,electron transport complex subunit B,145028,145624,-
GCF_001267595.1,WP_005380762.1,electron transport complex subunit A,145628,146206,-
GCF_001267625.1,WP_005380762.1,electron transport complex subunit A,262033,262611,+
GCF_001267625.1,WP_005480813.1,electron transport complex subunit B,262615,263211,+
GCF_001267625.1,WP_053301136.1,electron transport complex subunit RsxC,263220,265931,+
GCF_001267625.1,WP_005480820.1,electron transport complex subunit D,265931,266977,+
GCF_001267625.1,WP_025818501.1,electron transport complex subunit RsxG,266985,267620,+
GCF_001267625.1,WP_053301137.1,electron transport complex subunit RsxE,267617,268309,+
GCF_001267655.1,WP_005480817.1,electron transport complex subunit E,140117,140809,-
GCF_001267655.1,WP_005494487.1,electron transport complex subunit G,140806,141441,-
GCF_001267655.1,WP_025572715.1,electron transport complex subunit RsxD,141449,142495,-
GCF_001267655.1,WP_053321489.1,electron transport complex subunit RsxC,142495,145218,-
GCF_001267655.1,WP_005480813.1,electron transport complex subunit B,145227,145823,-
GCF_001267655.1,WP_005380762.1,electron transport complex subunit A,145827,146405,-
GCF_001267945.1,WP_053310213.1,electron transport complex subunit RsxA,452397,452978,+
GCF_001267945.1,WP_053310214.1,electron transport complex subunit RsxB,452980,453567,+
GCF_001267945.1,WP_053310215.1,electron transport complex subunit RsxC,453576,455990,+
GCF_001267945.1,WP_053310216.1,electron transport complex subunit RsxD,455990,457036,+
GCF_001267945.1,WP_053310217.1,electron transport complex subunit RsxG,457045,457683,+
GCF_001267945.1,WP_053310218.1,electron transport complex subunit RsxE,457676,458368,+
GCF_001267965.1,WP_005380762.1,electron transport complex subunit A,260454,261032,+
GCF_001267965.1,WP_005494493.1,electron transport complex subunit RsxB,261036,261632,+
GCF_001267965.1,WP_053315162.1,electron transport complex subunit RsxC,261641,264238,+
GCF_001267965.1,WP_025794882.1,electron transport complex subunit RsxD,264238,265284,+
GCF_001267965.1,WP_025794880.1,electron transport complex subunit RsxG,265292,265927,+
GCF_001267965.1,WP_005480817.1,electron transport complex subunit E,265924,266616,+
GCF_001268005.1,WP_005480817.1,electron transport complex subunit E,140067,140759,-
GCF_001268005.1,WP_053302129.1,electron transport complex subunit G,140756,141391,-
GCF_001268005.1,WP_053302130.1,electron transport complex subunit RsxD,141399,142445,-
GCF_001268005.1,WP_053302131.1,electron transport complex subunit RsxC,142445,145054,-
GCF_001268005.1,WP_005494493.1,electron transport complex subunit RsxB,145063,145659,-
GCF_001268005.1,WP_005380762.1,electron transport complex subunit A,145663,146241,-
GCF_001268015.1,WP_005480817.1,electron transport complex subunit E,148294,148986,-
GCF_001268015.1,WP_005494487.1,electron transport complex subunit G,148983,149618,-
GCF_001268015.1,WP_005480820.1,electron transport complex subunit D,149626,150672,-
GCF_001268015.1,WP_053315901.1,electron transport complex subunit RsxC,150672,153281,-
GCF_001268015.1,WP_005480813.1,electron transport complex subunit B,153290,153886,-
GCF_001268015.1,WP_005380762.1,electron transport complex subunit A,153890,154468,-
GCF_001268645.1,WP_001289657.1,electron transporter RsxE,413630,414325,-
GCF_001268645.1,WP_000920784.1,electron transport complex subunit G,414329,414949,-
GCF_001268645.1,WP_000231928.1,electron transport complex subunit D,414953,416011,-
GCF_001268645.1,WP_053273979.1,electron transport complex subunit RsxC,416012,418330,-
GCF_001268645.1,WP_000991809.1,electron transport complex subunit RsxB,418323,418901,-
GCF_001268645.1,WP_000133193.1,electron transport complex subunit A,418901,419482,-
GCF_001268685.1,WP_000133193.1,electron transport complex subunit A,68488,69069,+
GCF_001268685.1,WP_000991805.1,electron transport complex subunit RsxB,69069,69647,+
GCF_001268685.1,WP_053263576.1,electron transport complex subunit RsxC,69640,71862,+
GCF_001268685.1,WP_000231927.1,electron transport complex subunit D,71863,72921,+
GCF_001268685.1,WP_053263577.1,electron transport complex subunit RsxG,72925,73545,+
GCF_001268685.1,WP_001289652.1,electron transporter RsxE,73549,74244,+
GCF_001268705.1,WP_001289652.1,electron transporter RsxE,80261,80956,-
GCF_001268705.1,WP_000920784.1,electron transport complex subunit G,80960,81580,-
GCF_001268705.1,WP_000231879.1,electron transport complex subunit RsxD,81584,82642,-
GCF_001268705.1,WP_000915761.1,electron transporter RsxC,82643,84865,-
GCF_001268705.1,WP_053286462.1,electron transporter RnfB,84858,85436,-
GCF_001268705.1,WP_000133189.1,electron transport complex subunit A,85436,86017,-
GCF_001268725.1,WP_032141844.1,electron transporter RsxE,1013234,1013929,-
GCF_001268725.1,WP_000920784.1,electron transport complex subunit G,1013933,1014553,-
GCF_001268725.1,WP_000231922.1,electron transport complex subunit D,1014557,1015615,-
GCF_001268725.1,WP_053286616.1,electron transport complex subunit RsxC,1015616,1017838,-
GCF_001268725.1,WP_000991805.1,electron transport complex subunit RsxB,1017831,1018409,-
GCF_001268725.1,WP_000133193.1,electron transport complex subunit A,1018409,1018990,-
GCF_001268945.1,WP_000133193.1,electron transport complex subunit A,63492,64073,+
GCF_001268945.1,WP_000991809.1,electron transport complex subunit RsxB,64073,64651,+
GCF_001268945.1,WP_000915767.1,electron transporter RsxC,64644,66866,+
GCF_001268945.1,WP_000231922.1,electron transport complex subunit D,66867,67925,+
GCF_001268945.1,WP_000920802.1,electron transport complex subunit G,67929,68549,+
GCF_001268945.1,WP_053274883.1,electron transport complex subunit RsxE,68553,69248,+
GCF_001269045.1,WP_001289652.1,electron transporter RsxE,246621,247316,-
GCF_001269045.1,WP_001752547.1,electron transport complex subunit G,247320,247940,-
GCF_001269045.1,WP_001752546.1,electron transport complex subunit RsxD,247944,249002,-
GCF_001269045.1,WP_001752545.1,electron transport complex subunit RsxC,249003,251225,-
GCF_001269045.1,WP_000991805.1,electron transport complex subunit RsxB,251218,251796,-
GCF_001269045.1,WP_000133193.1,electron transport complex subunit A,251796,252377,-
GCF_001269125.1,WP_000133193.1,electron transport complex subunit A,54591,55172,+
GCF_001269125.1,WP_000991805.1,electron transport complex subunit RsxB,55172,55750,+
GCF_001269125.1,WP_053289884.1,electron transporter RnfC,55743,57965,+
GCF_001269125.1,WP_000231927.1,electron transport complex subunit D,57966,59024,+
GCF_001269125.1,WP_000920796.1,electron transport complex subunit RsxG,59028,59648,+
GCF_001269125.1,WP_001289652.1,electron transporter RsxE,59652,60347,+
GCF_001269145.1,WP_000133193.1,electron transport complex subunit A,80955,81536,+
GCF_001269145.1,WP_000991809.1,electron transport complex subunit RsxB,81536,82114,+
GCF_001269145.1,WP_000915792.1,electron transport complex subunit RsxC,82107,84329,+
GCF_001269145.1,WP_000231922.1,electron transport complex subunit D,84330,85388,+
GCF_001269145.1,WP_000920784.1,electron transport complex subunit G,85392,86012,+
GCF_001269145.1,WP_001289654.1,electron transporter RsxE,86016,86711,+
GCF_001269985.1,WP_042149957.1,electron transport complex subunit RsxE,1707849,1708550,-
GCF_001269985.1,WP_042149952.1,electron transport complex subunit RsxG,1708552,1709196,-
GCF_001269985.1,WP_082305799.1,electron transport complex subunit RsxD,1709196,1710239,-
GCF_001269985.1,WP_082305662.1,electron transport complex subunit RsxC,1710266,1712782,-
GCF_001269985.1,WP_042149949.1,electron transport complex subunit RsxB,1712792,1713346,-
GCF_001269985.1,WP_042149947.1,electron transport complex subunit RsxA,1713349,1713930,-
GCF_001270045.1,WP_062083932.1,electron transport complex subunit RsxA,143829,144401,-
GCF_001270045.1,WP_062083934.1,electron transport complex subunit RsxE,144413,144997,-
GCF_001270045.1,WP_062083936.1,hypothetical protein,145010,145624,-
GCF_001270045.1,WP_062083938.1,Na+-transporting NADH:ubiquinone oxidoreductase subunit D,145624,146607,-
GCF_001270045.1,WP_062083940.1,electron transport complex subunit RsxC,146635,147966,-
GCF_001270045.1,WP_062083942.1,ferredoxin,147979,148845,-
GCF_001270205.1,WP_053304220.1,electron transport complex subunit RsxE,143559,144251,-
GCF_001270205.1,WP_053304221.1,electron transport complex subunit RsxG,144251,144883,-
GCF_001270205.1,WP_005390256.1,electron transport complex subunit RsxD,144891,145937,-
GCF_001270205.1,WP_053304222.1,electron transport complex subunit RsxC,145937,148687,-
GCF_001270205.1,WP_005380760.1,electron transport complex subunit RsxB,148696,149292,-
GCF_001270205.1,WP_005380762.1,electron transport complex subunit A,149296,149874,-
GCF_001270285.1,WP_005480817.1,electron transport complex subunit E,171943,172635,-
GCF_001270285.1,WP_005494487.1,electron transport complex subunit G,172632,173267,-
GCF_001270285.1,WP_053319853.1,electron transport complex subunit RsxD,173275,174321,-
GCF_001270285.1,WP_053319854.1,electron transport complex subunit RsxC,174321,176930,-
GCF_001270285.1,WP_021822763.1,electron transport complex subunit B,176939,177535,-
GCF_001270285.1,WP_005380762.1,electron transport complex subunit A,177539,178117,-
GCF_001273555.1,WP_005480817.1,electron transport complex subunit E,157035,157727,-
GCF_001273555.1,WP_005494487.1,electron transport complex subunit G,157724,158359,-
GCF_001273555.1,WP_005480820.1,electron transport complex subunit D,158367,159413,-
GCF_001273555.1,WP_053339666.1,electron transport complex subunit RsxC,159413,162022,-
GCF_001273555.1,WP_005480813.1,electron transport complex subunit B,162031,162627,-
GCF_001273555.1,WP_005380762.1,electron transport complex subunit A,162631,163209,-
GCF_001274615.1,WP_005874209.1,electron transport complex protein RnfA,1772913,1773485,-
GCF_001274615.1,WP_004584791.1,electron transporter RsxE,1773510,1774100,-
GCF_001274615.1,WP_004584790.1,electron transporter RnfG,1774097,1774774,-
GCF_001274615.1,WP_004584789.1,electron transport complex%2C RnfABCDGE type%2C D subunit,1774771,1775754,-
GCF_001274615.1,WP_053444431.1,electron transport complex subunit RsxC,1775770,1777101,-
GCF_001274615.1,WP_005874160.1,ferredoxin,1777137,1778009,-
GCF_001275035.1,WP_053424715.1,electron transport complex subunit RsxE,249936,250634,-
GCF_001275035.1,WP_053424619.1,electron transport complex subunit RsxG,250639,251265,-
GCF_001275035.1,WP_053424620.1,electron transport complex subunit RsxD,251265,252329,-
GCF_001275035.1,WP_053424621.1,electron transport complex subunit RsxC,252326,254335,-
GCF_001275035.1,WP_053424622.1,electron transport complex subunit RsxB,254337,254891,-
GCF_001275035.1,WP_053424623.1,electron transport complex subunit RsxA,254892,255473,-
GCF_001275135.1,WP_021855620.1,electron transport complex subunit RsxA,22096,22698,-
GCF_001275135.1,WP_021855619.1,electron transport complex subunit RsxE,22702,23286,-
GCF_001275135.1,WP_021855618.1,electron transport complex,23309,23932,-
GCF_001275135.1,WP_021855617.1,Na+-translocating NADH-quinone reductase subunit B,23929,24936,-
GCF_001275135.1,WP_053399061.1,electron transport complex subunit RsxC,24967,26352,-
GCF_001275135.1,WP_053399062.1,ferredoxin,26349,27278,-
GCF_001276215.1,WP_053467092.1,electron transport complex subunit RsxC,36250,37569,+
GCF_001276215.1,WP_053467093.1,NADH:ubiquinone oxidoreductase,37592,38524,+
GCF_001276215.1,WP_053467094.1,electron transporter RnfG,38524,39195,+
GCF_001276215.1,WP_053467095.1,electron transport complex subunit RsxE,39206,39808,+
GCF_001276215.1,WP_053467096.1,electron transport complex subunit RsxA,39860,40438,+
GCF_001276215.1,WP_053467097.1,ferredoxin,40452,41285,+
GCF_001276515.1,WP_053465907.1,electron transport complex subunit RsxE,12568,13275,-
GCF_001276515.1,WP_053465908.1,electron transport complex subunit RsxG,13277,13900,-
